lat,lon,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12
5933575.0,600795.0,974,1250,1616,1838,1929,2059,2178,2324,4017,2860
5933575.0,600805.0,921,1208,1592,1806,1899,2016,2162,2274,3976,2790
5933575.0,600815.0,891,1140,1562,1806,1899,2016,2110,2274,3976,2790
5933575.0,600825.0,913,1176,1574,1846,1916,2060,2104,2275,3999,2782
5933575.0,600835.0,990,1228,1644,1846,1916,2060,2286,2275,3999,2782
5933575.0,600845.0,974,1214,1656,1902,1949,2082,2248,2356,4029,2827
5933575.0,600855.0,972,1208,1616,1902,1949,2082,2158,2356,4029,2827
5933575.0,600865.0,968,1234,1636,1857,1958,2065,2172,2332,4001,2820
5933575.0,600875.0,1010,1250,1658,1857,1958,2065,2222,2332,4001,2820
5933575.0,600885.0,1010,1246,1664,1869,1944,2073,2256,2341,4000,2826
5933575.0,600895.0,1014,1244,1656,1869,1944,2073,2264,2341,4000,2826
5933575.0,600905.0,1000,1282,1656,1887,1944,2100,2238,2349,3989,2802
5933575.0,600915.0,985,1242,1620,1887,1944,2100,2264,2349,3989,2802
5933575.0,600925.0,982,1232,1636,1866,1947,2088,2292,2369,3940,2746
5933575.0,600935.0,942,1244,1610,1866,1947,2088,2292,2369,3940,2746
5933575.0,600945.0,933,1200,1592,1831,1939,2087,2230,2328,3937,2749
5933575.0,600955.0,948,1176,1578,1831,1939,2087,2158,2328,3937,2749
5933575.0,600965.0,924,1170,1574,1799,1945,2079,2204,2324,3923,2750
5933575.0,600975.0,949,1162,1532,1799,1945,2079,2266,2324,3923,2750
5933575.0,600985.0,942,1268,1636,1839,1919,2083,2276,2350,3871,2710
5933575.0,600995.0,900,1156,1530,1839,1919,2083,2160,2350,3871,2710
5933575.0,601005.0,864,1114,1520,1825,1910,2063,2134,2346,3881,2685
5933575.0,601015.0,866,1134,1498,1825,1910,2063,2180,2346,3881,2685
5933575.0,601025.0,874,1158,1522,1839,1926,2082,2194,2360,3906,2697
5933575.0,601035.0,922,1170,1576,1839,1926,2082,2194,2360,3906,2697
5933575.0,601045.0,930,1188,1576,1879,2002,2152,2228,2403,3956,2739
5933575.0,601055.0,922,1202,1584,1879,2002,2152,2278,2403,3956,2739
5933575.0,601065.0,938,1218,1606,1912,2012,2190,2272,2416,3991,2767
5933575.0,601075.0,934,1194,1592,1912,2012,2190,2282,2416,3991,2767
5933575.0,601085.0,988,1212,1634,1875,2001,2119,2304,2383,3938,2770
5933575.0,601095.0,972,1244,1648,1875,2001,2119,2236,2383,3938,2770
5933575.0,601105.0,963,1214,1644,1906,2027,2134,2306,2439,3958,2729
5933575.0,601115.0,990,1234,1664,1906,2027,2134,2322,2439,3958,2729
5933575.0,601125.0,950,1250,1642,1917,2035,2205,2344,2415,3974,2776
5933575.0,601135.0,950,1220,1608,1917,2035,2205,2270,2415,3974,2776
5933575.0,601145.0,946,1202,1608,1931,2022,2166,2232,2420,3945,2744
5933575.0,601155.0,938,1184,1598,1931,2022,2166,2354,2420,3945,2744
5933575.0,601165.0,940,1262,1664,1946,2087,2218,2428,2503,3927,2718
5933575.0,601175.0,986,1274,1684,1946,2087,2218,2388,2503,3927,2718
5933575.0,601185.0,978,1284,1668,1908,2044,2165,2390,2417,3986,2816
5933575.0,601195.0,940,1234,1594,1908,2044,2165,2264,2417,3986,2816
5933575.0,601205.0,906,1192,1604,1917,2016,2185,2302,2462,3921,2745
5933575.0,601215.0,872,1118,1590,1917,2016,2185,2424,2462,3921,2745
5933575.0,601225.0,919,1178,1664,1904,2059,2219,2436,2519,3884,2685
5933575.0,601235.0,942,1216,1634,1904,2059,2219,2354,2519,3884,2685
5933575.0,601245.0,954,1222,1652,2073,2171,2290,2392,2612,4078,2960
5933575.0,601255.0,1136,1426,1924,2073,2171,2290,2590,2612,4078,2960
5933575.0,601265.0,1122,1424,1838,2073,2233,2389,2706,2671,4205,3151
5933575.0,601275.0,952,1224,1628,2073,2233,2389,2388,2671,4205,3151
5933575.0,601285.0,1030,1260,1720,1854,1945,2104,2338,2385,4152,2979
5933575.0,601295.0,948,1210,1636,1854,1945,2104,2146,2385,4152,2979
5933575.0,601305.0,836,1078,1512,1716,1805,1916,2004,2214,4038,2824
5933575.0,601315.0,802,1074,1490,1716,1805,1916,2022,2214,4038,2824
5933575.0,601325.0,843,1066,1454,1641,1712,1832,1982,2095,3992,2796
5933575.0,601335.0,813,1023,1416,1641,1712,1832,1932,2095,3992,2796
5933575.0,601345.0,843,1032,1400,1562,1655,1789,1904,2027,3943,2783
5933575.0,601355.0,820,1030,1410,1562,1655,1789,1896,2027,3943,2783
5933575.0,601365.0,812,1044,1412,1592,1651,1756,1858,2024,3961,2801
5933575.0,601375.0,802,1021,1388,1592,1651,1756,1884,2024,3961,2801
5933565.0,600195.0,360,540,733,1290,1687,1994,1836,2288,2743,2031
5933565.0,600205.0,234,418,536,1028,1646,1954,1956,2273,2202,1493
5933565.0,600215.0,280,501,590,1028,1646,1954,2134,2273,2202,1493
5933565.0,600225.0,266,404,541,1263,1861,2047,1724,2323,2322,1738
5933565.0,600235.0,434,640,783,1263,1861,2047,2204,2323,2322,1738
5933565.0,600245.0,677,900,1194,1732,1999,2153,2264,2407,3316,2461
5933565.0,600255.0,883,1126,1498,1732,1999,2153,2242,2407,3316,2461
5933565.0,600265.0,936,1178,1588,1821,1866,2022,2200,2284,3769,2696
5933565.0,600275.0,894,1162,1562,1821,1866,2022,2110,2284,3769,2696
5933565.0,600285.0,840,1068,1412,1645,1722,1839,1990,2100,3726,2630
5933565.0,600295.0,862,1050,1422,1645,1722,1839,1954,2100,3726,2630
5933565.0,600305.0,860,1098,1494,1732,1827,1952,2004,2184,3837,2675
5933565.0,600315.0,866,1146,1534,1732,1827,1952,2072,2184,3837,2675
5933565.0,600325.0,904,1180,1620,1744,1836,1956,2110,2232,3881,2720
5933565.0,600335.0,908,1186,1584,1744,1836,1956,2102,2232,3881,2720
5933565.0,600345.0,878,1094,1526,1707,1796,1890,2062,2154,3893,2760
5933565.0,600355.0,852,1086,1488,1707,1796,1890,1986,2154,3893,2760
5933565.0,600365.0,866,1100,1500,1708,1806,1897,1998,2183,3927,2761
5933565.0,600375.0,896,1134,1550,1708,1806,1897,2054,2183,3927,2761
5933565.0,600385.0,900,1174,1582,1752,1803,1931,2060,2138,3933,2773
5933565.0,600395.0,898,1162,1550,1752,1803,1931,2056,2138,3933,2773
5933565.0,600405.0,867,1142,1524,1782,1842,1962,2014,2147,3955,2767
5933565.0,600415.0,894,1172,1578,1782,1842,1962,2054,2147,3955,2767
5933565.0,600425.0,921,1186,1588,1784,1833,1992,2120,2203,3978,2803
5933565.0,600435.0,926,1160,1560,1784,1833,1992,2064,2203,3978,2803
5933565.0,600445.0,886,1140,1548,1706,1797,1925,2002,2162,3912,2796
5933565.0,600455.0,843,1100,1504,1706,1797,1925,1986,2162,3912,2796
5933565.0,600465.0,860,1094,1460,1700,1784,1925,1994,2145,3949,2779
5933565.0,600475.0,833,1118,1502,1700,1784,1925,2050,2145,3949,2779
5933565.0,600485.0,880,1150,1542,1714,1770,1903,2070,2162,3970,2754
5933565.0,600495.0,855,1140,1520,1714,1770,1903,2030,2162,3970,2754
5933565.0,600505.0,906,1150,1528,1757,1795,1924,2062,2197,3974,2783
5933565.0,600515.0,924,1194,1584,1757,1795,1924,2110,2197,3974,2783
5933565.0,600525.0,898,1152,1560,1696,1793,1900,2026,2176,3933,2776
5933565.0,600535.0,860,1078,1462,1696,1793,1900,1976,2176,3933,2776
5933565.0,600545.0,867,1108,1486,1729,1791,1888,1974,2135,3976,2767
5933565.0,600555.0,874,1140,1518,1729,1791,1888,2082,2135,3976,2767
5933565.0,600565.0,896,1132,1542,1743,1834,1961,2092,2188,3988,2802
5933565.0,600575.0,912,1176,1558,1743,1834,1961,2062,2188,3988,2802
5933565.0,600585.0,921,1144,1522,1742,1833,1920,2078,2188,3978,2796
5933565.0,600595.0,868,1124,1520,1742,1833,1920,2026,2188,3978,2796
5933565.0,600605.0,808,1102,1486,1692,1783,1893,2008,2162,3984,2795
5933565.0,600615.0,826,1114,1486,1692,1783,1893,1998,2162,3984,2795
5933565.0,600625.0,896,1162,1528,1738,1795,1917,2044,2189,3996,2813
5933565.0,600635.0,918,1140,1550,1738,1795,1917,2032,2189,3996,2813
5933565.0,600645.0,944,1182,1618,1765,1845,1979,2116,2235,3984,2814
5933565.0,600655.0,962,1172,1586,1765,1845,1979,2110,2235,3984,2814
5933565.0,600665.0,937,1176,1584,1800,1860,1984,2116,2231,4012,2824
5933565.0,600675.0,932,1190,1626,1800,1860,1984,2144,2231,4012,2824
5933565.0,600685.0,922,1212,1638,1816,1876,2021,2172,2270,4015,2851
5933565.0,600695.0,966,1202,1638,1816,1876,2021,2172,2270,4015,2851
5933565.0,600705.0,980,1238,1658,1806,1885,2016,2154,2291,4040,2857
5933565.0,600715.0,940,1244,1644,1806,1885,2016,2200,2291,4040,2857
5933565.0,600725.0,974,1198,1648,1825,1892,2044,2196,2301,4074,2877
5933565.0,600735.0,960,1228,1640,1825,1892,2044,2154,2301,4074,2877
5933565.0,600745.0,983,1236,1648,1855,1927,2075,2166,2281,4061,2877
5933565.0,600755.0,988,1236,1670,1855,1927,2075,2166,2281,4061,2877
5933565.0,600765.0,973,1222,1578,1843,1889,2000,2124,2313,4041,2841
5933565.0,600775.0,941,1174,1598,1843,1889,2000,2116,2313,4041,2841
5933565.0,600785.0,964,1236,1680,1838,1929,2059,2220,2324,4017,2860
5933565.0,600795.0,968,1240,1644,1838,1929,2059,2242,2324,4017,2860
5933565.0,600805.0,948,1222,1616,1806,1899,2016,2166,2274,3976,2790
5933565.0,600815.0,952,1186,1592,1806,1899,2016,2152,2274,3976,2790
5933565.0,600825.0,914,1142,1532,1846,1916,2060,2122,2275,3999,2782
5933565.0,600835.0,944,1202,1616,1846,1916,2060,2224,2275,3999,2782
5933565.0,600845.0,992,1252,1656,1902,1949,2082,2242,2356,4029,2827
5933565.0,600855.0,996,1238,1610,1902,1949,2082,2220,2356,4029,2827
5933565.0,600865.0,1004,1252,1626,1857,1958,2065,2196,2332,4001,2820
5933565.0,600875.0,955,1210,1588,1857,1958,2065,2204,2332,4001,2820
5933565.0,600885.0,942,1212,1652,1869,1944,2073,2208,2341,4000,2826
5933565.0,600895.0,935,1202,1622,1869,1944,2073,2166,2341,4000,2826
5933565.0,600905.0,952,1208,1590,1887,1944,2100,2164,2349,3989,2802
5933565.0,600915.0,933,1206,1554,1887,1944,2100,2182,2349,3989,2802
5933565.0,600925.0,940,1198,1560,1866,1947,2088,2216,2369,3940,2746
5933565.0,600935.0,914,1212,1588,1866,1947,2088,2286,2369,3940,2746
5933565.0,600945.0,965,1212,1600,1831,1939,2087,2218,2328,3937,2749
5933565.0,600955.0,932,1182,1592,1831,1939,2087,2174,2328,3937,2749
5933565.0,600965.0,910,1154,1550,1799,1945,2079,2188,2324,3923,2750
5933565.0,600975.0,939,1144,1534,1799,1945,2079,2188,2324,3923,2750
5933565.0,600985.0,980,1230,1616,1839,1919,2083,2254,2350,3871,2710
5933565.0,600995.0,957,1182,1584,1839,1919,2083,2238,2350,3871,2710
5933565.0,601005.0,935,1210,1608,1825,1910,2063,2250,2346,3881,2685
5933565.0,601015.0,912,1174,1566,1825,1910,2063,2294,2346,3881,2685
5933565.0,601025.0,944,1216,1618,1839,1926,2082,2272,2360,3906,2697
5933565.0,601035.0,966,1210,1600,1839,1926,2082,2226,2360,3906,2697
5933565.0,601045.0,935,1208,1576,1879,2002,2152,2242,2403,3956,2739
5933565.0,601055.0,942,1232,1616,1879,2002,2152,2298,2403,3956,2739
5933565.0,601065.0,988,1254,1640,1912,2012,2190,2304,2416,3991,2767
5933565.0,601075.0,962,1228,1648,1912,2012,2190,2284,2416,3991,2767
5933565.0,601085.0,988,1260,1640,1875,2001,2119,2250,2383,3938,2770
5933565.0,601095.0,960,1212,1618,1875,2001,2119,2232,2383,3938,2770
5933565.0,601105.0,950,1192,1622,1906,2027,2134,2264,2439,3958,2729
5933565.0,601115.0,952,1202,1606,1906,2027,2134,2290,2439,3958,2729
5933565.0,601125.0,960,1210,1622,1917,2035,2205,2372,2415,3974,2776
5933565.0,601135.0,965,1218,1630,1917,2035,2205,2304,2415,3974,2776
5933565.0,601145.0,946,1210,1642,1931,2022,2166,2338,2420,3945,2744
5933565.0,601155.0,946,1218,1648,1931,2022,2166,2382,2420,3945,2744
5933565.0,601165.0,929,1238,1654,1946,2087,2218,2350,2503,3927,2718
5933565.0,601175.0,964,1238,1644,1946,2087,2218,2398,2503,3927,2718
5933565.0,601185.0,1004,1256,1640,1908,2044,2165,2332,2417,3986,2816
5933565.0,601195.0,938,1204,1626,1908,2044,2165,2220,2417,3986,2816
5933565.0,601205.0,894,1178,1600,1917,2016,2185,2224,2462,3921,2745
5933565.0,601215.0,850,1132,1562,1917,2016,2185,2338,2462,3921,2745
5933565.0,601225.0,929,1166,1580,1904,2059,2219,2392,2519,3884,2685
5933565.0,601235.0,961,1208,1622,1904,2059,2219,2332,2519,3884,2685
5933565.0,601245.0,1030,1286,1734,2073,2171,2290,2410,2612,4078,2960
5933565.0,601255.0,1088,1404,1886,2073,2171,2290,2540,2612,4078,2960
5933565.0,601265.0,1198,1476,1980,2073,2233,2389,2666,2671,4205,3151
5933565.0,601275.0,1034,1294,1706,2073,2233,2389,2478,2671,4205,3151
5933565.0,601285.0,992,1278,1730,1854,1945,2104,2322,2385,4152,2979
5933565.0,601295.0,974,1240,1686,1854,1945,2104,2258,2385,4152,2979
5933565.0,601305.0,884,1108,1546,1716,1805,1916,2056,2214,4038,2824
5933565.0,601315.0,813,1106,1518,1716,1805,1916,2060,2214,4038,2824
5933565.0,601325.0,847,1086,1470,1641,1712,1832,2034,2095,3992,2796
5933565.0,601335.0,828,1036,1406,1641,1712,1832,1936,2095,3992,2796
5933565.0,601345.0,804,1038,1398,1562,1655,1789,1898,2027,3943,2783
5933565.0,601355.0,816,1023,1414,1562,1655,1789,1920,2027,3943,2783
5933565.0,601365.0,803,1032,1420,1592,1651,1756,1920,2024,3961,2801
5933565.0,601375.0,816,1016,1418,1592,1651,1756,1896,2024,3961,2801
5933555.0,600195.0,433,677,898,1215,1887,2185,2018,2437,2180,1526
5933555.0,600205.0,422,538,704,1087,1598,1847,1842,2150,2103,1500
5933555.0,600215.0,320,510,704,1087,1598,1847,2386,2150,2103,1500
5933555.0,600225.0,408,674,832,1362,1751,2009,1620,2273,2431,1759
5933555.0,600235.0,740,848,1110,1362,1751,2009,2122,2273,2431,1759
5933555.0,600245.0,653,877,1122,1404,2045,2227,2198,2525,2887,2245
5933555.0,600255.0,790,991,1270,1404,2045,2227,2192,2525,2887,2245
5933555.0,600265.0,918,1168,1592,1794,1980,2128,2208,2370,3487,2532
5933555.0,600275.0,982,1252,1630,1794,1980,2128,2222,2370,3487,2532
5933555.0,600285.0,913,1124,1516,1766,1840,1956,2062,2229,3725,2678
5933555.0,600295.0,852,1076,1466,1766,1840,1956,1942,2229,3725,2678
5933555.0,600305.0,836,1094,1480,1664,1758,1878,1986,2104,3736,2634
5933555.0,600315.0,854,1104,1528,1664,1758,1878,2050,2104,3736,2634
5933555.0,600325.0,854,1134,1544,1729,1779,1925,2036,2165,3846,2694
5933555.0,600335.0,874,1094,1498,1729,1779,1925,2018,2165,3846,2694
5933555.0,600345.0,901,1112,1526,1757,1808,1942,2014,2168,3903,2761
5933555.0,600355.0,890,1150,1528,1757,1808,1942,2048,2168,3903,2761
5933555.0,600365.0,906,1158,1554,1789,1843,1972,2100,2213,3971,2792
5933555.0,600375.0,976,1220,1616,1789,1843,1972,2116,2213,3971,2792
5933555.0,600385.0,924,1174,1588,1802,1851,1979,2144,2223,3993,2802
5933555.0,600395.0,898,1162,1580,1802,1851,1979,2088,2223,3993,2802
5933555.0,600405.0,926,1164,1532,1812,1860,1974,2040,2215,3994,2804
5933555.0,600415.0,914,1200,1566,1812,1860,1974,2100,2215,3994,2804
5933555.0,600425.0,988,1220,1640,1807,1889,2005,2136,2236,4024,2857
5933555.0,600435.0,984,1210,1614,1807,1889,2005,2152,2236,4024,2857
5933555.0,600445.0,904,1144,1544,1722,1777,1924,2054,2151,3949,2801
5933555.0,600455.0,886,1096,1496,1722,1777,1924,2074,2151,3949,2801
5933555.0,600465.0,860,1068,1456,1699,1767,1904,2036,2162,3933,2735
5933555.0,600475.0,872,1084,1490,1699,1767,1904,2048,2162,3933,2735
5933555.0,600485.0,958,1146,1548,1698,1760,1900,2084,2155,3942,2764
5933555.0,600495.0,870,1136,1494,1698,1760,1900,2026,2155,3942,2764
5933555.0,600505.0,910,1094,1482,1713,1819,1918,1950,2175,3953,2754
5933555.0,600515.0,884,1164,1544,1713,1819,1918,2050,2175,3953,2754
5933555.0,600525.0,955,1164,1584,1742,1835,1966,2136,2221,3983,2776
5933555.0,600535.0,922,1150,1568,1742,1835,1966,2114,2221,3983,2776
5933555.0,600545.0,836,1086,1508,1671,1765,1884,2006,2152,3927,2728
5933555.0,600555.0,879,1082,1504,1671,1765,1884,2002,2152,3927,2728
5933555.0,600565.0,855,1104,1516,1672,1728,1885,2054,2128,3951,2775
5933555.0,600575.0,820,1078,1472,1672,1728,1885,2032,2128,3951,2775
5933555.0,600585.0,889,1110,1510,1673,1755,1872,2012,2148,3977,2795
5933555.0,600595.0,901,1102,1486,1673,1755,1872,2008,2148,3977,2795
5933555.0,600605.0,848,1088,1488,1719,1785,1913,2050,2159,3976,2804
5933555.0,600615.0,876,1108,1520,1719,1785,1913,2016,2159,3976,2804
5933555.0,600625.0,908,1148,1536,1809,1836,1991,2066,2231,4036,2842
5933555.0,600635.0,919,1174,1604,1809,1836,1991,2120,2231,4036,2842
5933555.0,600645.0,932,1212,1624,1819,1893,2014,2152,2278,4067,2875
5933555.0,600655.0,930,1190,1592,1819,1893,2014,2162,2278,4067,2875
5933555.0,600665.0,950,1208,1624,1852,1920,2019,2142,2261,4076,2880
5933555.0,600675.0,958,1212,1628,1852,1920,2019,2144,2261,4076,2880
5933555.0,600685.0,930,1216,1624,1841,1886,2026,2172,2308,4035,2879
5933555.0,600695.0,983,1208,1658,1841,1886,2026,2162,2308,4035,2879
5933555.0,600705.0,980,1210,1650,1829,1886,2032,2192,2316,4031,2872
5933555.0,600715.0,974,1248,1656,1829,1886,2032,2178,2316,4031,2872
5933555.0,600725.0,994,1242,1660,1852,1901,2034,2188,2285,4047,2855
5933555.0,600735.0,960,1244,1656,1852,1901,2034,2178,2285,4047,2855
5933555.0,600745.0,950,1194,1602,1859,1907,2034,2166,2314,4038,2861
5933555.0,600755.0,973,1212,1642,1859,1907,2034,2172,2314,4038,2861
5933555.0,600765.0,988,1212,1648,1835,1911,2035,2188,2293,4036,2852
5933555.0,600775.0,968,1224,1644,1835,1911,2035,2188,2293,4036,2852
5933555.0,600785.0,964,1228,1626,1841,1922,2061,2166,2287,4011,2850
5933555.0,600795.0,976,1238,1654,1841,1922,2061,2208,2287,4011,2850
5933555.0,600805.0,968,1234,1614,1858,1920,2075,2182,2300,4020,2850
5933555.0,600815.0,993,1226,1610,1858,1920,2075,2222,2300,4020,2850
5933555.0,600825.0,944,1204,1620,1812,1924,2043,2126,2276,3996,2796
5933555.0,600835.0,952,1248,1604,1812,1924,2043,2192,2276,3996,2796
5933555.0,600845.0,1032,1274,1656,1862,1971,2104,2302,2360,4004,2797
5933555.0,600855.0,990,1260,1644,1862,1971,2104,2230,2360,4004,2797
5933555.0,600865.0,962,1202,1630,1823,1942,2050,2148,2307,3989,2798
5933555.0,600875.0,938,1206,1592,1823,1942,2050,2182,2307,3989,2798
5933555.0,600885.0,970,1224,1638,1810,1885,2026,2204,2269,3974,2802
5933555.0,600895.0,947,1202,1610,1810,1885,2026,2172,2269,3974,2802
5933555.0,600905.0,922,1184,1582,1795,1886,2022,2162,2300,3960,2753
5933555.0,600915.0,904,1184,1566,1795,1886,2022,2164,2300,3960,2753
5933555.0,600925.0,904,1160,1534,1789,1893,2040,2230,2306,3927,2721
5933555.0,600935.0,904,1156,1560,1789,1893,2040,2222,2306,3927,2721
5933555.0,600945.0,902,1154,1534,1806,1920,2061,2146,2333,3931,2738
5933555.0,600955.0,914,1176,1562,1806,1920,2061,2178,2333,3931,2738
5933555.0,600965.0,930,1156,1548,1813,1915,2044,2118,2335,3913,2710
5933555.0,600975.0,894,1152,1544,1813,1915,2044,2154,2335,3913,2710
5933555.0,600985.0,958,1172,1576,1858,1962,2098,2242,2374,3920,2714
5933555.0,600995.0,960,1200,1628,1858,1962,2098,2276,2374,3920,2714
5933555.0,601005.0,946,1204,1634,1853,1979,2149,2288,2404,3937,2724
5933555.0,601015.0,930,1196,1608,1853,1979,2149,2260,2404,3937,2724
5933555.0,601025.0,955,1232,1616,1861,1968,2121,2304,2384,3934,2751
5933555.0,601035.0,974,1228,1642,1861,1968,2121,2298,2384,3934,2751
5933555.0,601045.0,980,1246,1662,1922,2044,2165,2258,2406,3985,2784
5933555.0,601055.0,1058,1288,1676,1922,2044,2165,2378,2406,3985,2784
5933555.0,601065.0,1016,1276,1658,1940,2053,2198,2336,2459,3982,2764
5933555.0,601075.0,938,1234,1630,1940,2053,2198,2246,2459,3982,2764
5933555.0,601085.0,921,1208,1622,1920,2043,2164,2264,2435,3943,2720
5933555.0,601095.0,926,1194,1616,1920,2043,2164,2284,2435,3943,2720
5933555.0,601105.0,946,1214,1622,1947,2073,2197,2324,2486,3965,2732
5933555.0,601115.0,960,1216,1638,1947,2073,2197,2392,2486,3965,2732
5933555.0,601125.0,999,1252,1676,1939,2085,2245,2382,2492,3989,2765
5933555.0,601135.0,975,1250,1660,1939,2085,2245,2358,2492,3989,2765
5933555.0,601145.0,950,1210,1644,1958,2057,2228,2348,2477,3984,2755
5933555.0,601155.0,968,1248,1656,1958,2057,2228,2368,2477,3984,2755
5933555.0,601165.0,936,1214,1642,1960,2071,2201,2382,2477,3986,2790
5933555.0,601175.0,970,1230,1630,1960,2071,2201,2372,2477,3986,2790
5933555.0,601185.0,982,1266,1632,1891,2043,2152,2264,2427,4020,2848
5933555.0,601195.0,964,1246,1610,1891,2043,2152,2238,2427,4020,2848
5933555.0,601205.0,916,1172,1600,1938,2079,2213,2264,2494,3921,2749
5933555.0,601215.0,824,1114,1550,1938,2079,2213,2420,2494,3921,2749
5933555.0,601225.0,882,1134,1576,1904,2075,2240,2424,2551,3878,2664
5933555.0,601235.0,927,1202,1612,1904,2075,2240,2276,2551,3878,2664
5933555.0,601245.0,975,1228,1664,2010,2048,2206,2292,2496,4049,2903
5933555.0,601255.0,1076,1366,1852,2010,2048,2206,2470,2496,4049,2903
5933555.0,601265.0,1214,1490,1986,2184,2281,2418,2604,2707,4216,3172
5933555.0,601275.0,1152,1388,1820,2184,2281,2418,2556,2707,4216,3172
5933555.0,601285.0,976,1224,1650,1943,2059,2229,2316,2476,4205,3100
5933555.0,601295.0,995,1264,1694,1943,2059,2229,2308,2476,4205,3100
5933555.0,601305.0,951,1188,1602,1794,1887,1991,2166,2290,4097,2889
5933555.0,601315.0,888,1128,1532,1794,1887,1991,2058,2290,4097,2889
5933555.0,601325.0,856,1096,1512,1696,1762,1901,2078,2138,4018,2805
5933555.0,601335.0,843,1060,1448,1696,1762,1901,1974,2138,4018,2805
5933555.0,601345.0,828,1028,1386,1618,1694,1808,1892,2080,3988,2806
5933555.0,601355.0,813,1036,1416,1618,1694,1808,1904,2080,3988,2806
5933555.0,601365.0,816,1036,1410,1592,1659,1783,1924,2039,3940,2780
5933555.0,601375.0,824,1022,1408,1592,1659,1783,1924,2039,3940,2780
5933545.0,600195.0,482,836,1000,1215,1887,2185,2320,2437,2180,1526
5933545.0,600205.0,498,604,826,1087,1598,1847,2182,2150,2103,1500
5933545.0,600215.0,328,640,876,1087,1598,1847,2216,2150,2103,1500
5933545.0,600225.0,682,856,968,1362,1751,2009,1960,2273,2431,1759
5933545.0,600235.0,1188,1164,1498,1362,1751,2009,2618,2273,2431,1759
5933545.0,600245.0,498,822,1032,1404,2045,2227,2486,2525,2887,2245
5933545.0,600255.0,444,714,926,1404,2045,2227,2240,2525,2887,2245
5933545.0,600265.0,848,1076,1426,1794,1980,2128,2302,2370,3487,2532
5933545.0,600275.0,992,1260,1670,1794,1980,2128,2230,2370,3487,2532
5933545.0,600285.0,956,1214,1584,1766,1840,1956,2148,2229,3725,2678
5933545.0,600295.0,899,1120,1526,1766,1840,1956,2112,2229,3725,2678
5933545.0,600305.0,824,1072,1454,1664,1758,1878,1958,2104,3736,2634
5933545.0,600315.0,809,1046,1450,1664,1758,1878,1968,2104,3736,2634
5933545.0,600325.0,844,1082,1468,1729,1779,1925,1976,2165,3846,2694
5933545.0,600335.0,902,1130,1524,1729,1779,1925,2004,2165,3846,2694
5933545.0,600345.0,941,1200,1590,1757,1808,1942,2106,2168,3903,2761
5933545.0,600355.0,960,1188,1602,1757,1808,1942,2126,2168,3903,2761
